date,channel,campaign,spend,clicks,impressions,sales_cost
2014-12-17,Affiliate,(organic/referral),18.9,126,252,0.94
2014-12-17,Bing,brand,20.9,19,76,2.51
2014-12-17,Bing,nonbrand,145.2,132,528,17.42
2014-12-17,Google,brand,129.6,96,480,15.55
2014-12-17,Google,nonbrand,858.6,636,3180,103.03
2014-12-17,Meta,desktop_targeted,73.15,77,462,8.78
2014-12-17,direct,(direct),0.0,105,105,0.0
2014-12-18,Affiliate,(organic/referral),19.35,129,258,0.97
2014-12-18,Bing,brand,27.5,25,100,3.3
2014-12-18,Bing,nonbrand,124.3,113,452,14.92
2014-12-18,Google,brand,132.3,98,490,15.88
2014-12-18,Google,nonbrand,764.1,566,2830,91.69
2014-12-18,Meta,desktop_targeted,60.8,64,384,7.3
2014-12-18,direct,(direct),0.0,119,119,0.0
2014-12-19,Affiliate,(organic/referral),16.2,108,216,0.81
2014-12-19,Bing,brand,17.6,16,64,2.11
2014-12-19,Bing,nonbrand,123.2,112,448,14.78
2014-12-19,Google,brand,99.9,74,370,11.99
2014-12-19,Google,nonbrand,739.8,548,2740,88.78
2014-12-19,Meta,desktop_targeted,52.25,55,330,6.27
2014-12-19,direct,(direct),0.0,91,91,0.0
2014-12-20,Affiliate,(organic/referral),7.8,52,104,0.39
2014-12-20,Bing,brand,14.3,13,52,1.72
2014-12-20,Bing,nonbrand,47.3,43,172,5.68
2014-12-20,Google,brand,62.1,46,230,7.45
2014-12-20,Google,nonbrand,340.2,252,1260,40.82
2014-12-20,Meta,desktop_targeted,21.85,23,138,2.62
2014-12-20,direct,(direct),0.0,57,57,0.0
2014-12-21,Affiliate,(organic/referral),9.9,66,132,0.5
2014-12-21,Bing,brand,8.8,8,32,1.06
2014-12-21,Bing,nonbrand,62.7,57,228,7.52
2014-12-21,Google,brand,79.65,59,295,9.56
2014-12-21,Google,nonbrand,365.85,271,1355,43.9
2014-12-21,Meta,desktop_targeted,33.25,35,210,3.99
2014-12-21,direct,(direct),0.0,55,55,0.0
2014-12-22,Affiliate,(organic/referral),15.15,101,202,0.76
2014-12-22,Bing,brand,22.0,20,80,2.64
2014-12-22,Bing,nonbrand,101.2,92,368,12.14
2014-12-22,Google,brand,116.1,86,430,13.93
2014-12-22,Google,nonbrand,799.2,592,2960,95.9
2014-12-22,Meta,desktop_targeted,61.75,65,390,7.41
2014-12-22,direct,(direct),0.0,100,100,0.0
2014-12-23,Affiliate,(organic/referral),17.55,117,234,0.88
2014-12-23,Bing,brand,24.2,22,88,2.9
2014-12-23,Bing,nonbrand,127.6,116,464,15.31
2014-12-23,Google,brand,97.2,72,360,11.66
2014-12-23,Google,nonbrand,714.15,529,2645,85.7
2014-12-23,Meta,desktop_targeted,75.05,79,474,9.01
2014-12-23,direct,(direct),0.0,117,117,0.0
2014-12-24,Affiliate,(organic/referral),19.8,132,264,0.99
2014-12-24,Bing,brand,36.3,33,132,4.36
2014-12-24,Bing,nonbrand,110.0,100,400,13.2
2014-12-24,Google,brand,126.9,94,470,15.23
2014-12-24,Google,nonbrand,847.8,628,3140,101.74
2014-12-24,Meta,desktop_targeted,82.65,87,522,9.92
2014-12-24,direct,(direct),0.0,132,132,0.0
2014-12-25,Affiliate,(organic/referral),19.65,131,262,0.98
2014-12-25,Bing,brand,22.0,20,80,2.64
2014-12-25,Bing,nonbrand,95.7,87,348,11.48
2014-12-25,Google,brand,124.2,92,460,14.9
2014-12-25,Google,nonbrand,657.45,487,2435,78.89
2014-12-25,Meta,desktop_targeted,55.1,58,348,6.61
2014-12-25,direct,(direct),0.0,99,99,0.0
2014-12-26,Affiliate,(organic/referral),19.5,130,260,0.98
2014-12-26,Bing,brand,14.3,13,52,1.72
2014-12-26,Bing,nonbrand,115.5,105,420,13.86
2014-12-26,Google,brand,112.05,83,415,13.45
2014-12-26,Google,nonbrand,719.55,533,2665,86.35
2014-12-26,Meta,desktop_targeted,52.25,55,330,6.27
2014-12-26,direct,(direct),0.0,107,107,0.0
2014-12-27,Affiliate,(organic/referral),9.0,60,120,0.45
2014-12-27,Bing,brand,12.1,11,44,1.45
2014-12-27,Bing,nonbrand,62.7,57,228,7.52
2014-12-27,Google,brand,67.5,50,250,8.1
2014-12-27,Google,nonbrand,363.15,269,1345,43.58
2014-12-27,Meta,desktop_targeted,29.45,31,186,3.53
2014-12-27,direct,(direct),0.0,48,48,0.0
2014-12-28,Affiliate,(organic/referral),5.7,38,76,0.29
2014-12-28,Bing,brand,18.7,17,68,2.24
2014-12-28,Bing,nonbrand,38.5,35,140,4.62
2014-12-28,Google,brand,55.35,41,205,6.64
2014-12-28,Google,nonbrand,324.0,240,1200,38.88
2014-12-28,direct,(direct),0.0,56,56,0.0
2014-12-29,Affiliate,(organic/referral),14.4,96,192,0.72
2014-12-29,Bing,brand,24.2,22,88,2.9
2014-12-29,Bing,nonbrand,63.8,58,232,7.66
2014-12-29,Google,brand,124.2,92,460,14.9
2014-12-29,Google,nonbrand,662.85,491,2455,79.54
2014-12-29,direct,(direct),0.0,105,105,0.0
2014-12-30,Affiliate,(organic/referral),17.25,115,230,0.86
2014-12-30,Bing,brand,16.5,15,60,1.98
2014-12-30,Bing,nonbrand,74.8,68,272,8.98
2014-12-30,Google,brand,116.1,86,430,13.93
2014-12-30,Google,nonbrand,672.3,498,2490,80.68
2014-12-30,direct,(direct),0.0,100,100,0.0
2014-12-31,Affiliate,(organic/referral),16.2,108,216,0.81
2014-12-31,Bing,brand,18.7,17,68,2.24
2014-12-31,Bing,nonbrand,90.2,82,328,10.82
2014-12-31,Google,brand,130.95,97,485,15.71
2014-12-31,Google,nonbrand,719.55,533,2665,86.35
2014-12-31,direct,(direct),0.0,102,102,0.0
2015-01-01,Affiliate,(organic/referral),17.55,117,234,0.88
2015-01-01,Bing,brand,15.4,14,56,1.85
2015-01-01,Bing,nonbrand,89.1,81,324,10.69
2015-01-01,Google,brand,121.5,90,450,14.58
2015-01-01,Google,nonbrand,712.8,528,2640,85.54
2015-01-01,direct,(direct),0.0,110,110,0.0
2015-01-02,Affiliate,(organic/referral),16.5,110,220,0.82
2015-01-02,Bing,brand,19.8,18,72,2.38
2015-01-02,Bing,nonbrand,114.4,104,416,13.73
2015-01-02,Google,brand,114.75,85,425,13.77
2015-01-02,Google,nonbrand,625.05,463,2315,75.01
2015-01-02,direct,(direct),0.0,108,108,0.0
2015-01-03,Affiliate,(organic/referral),7.8,52,104,0.39
2015-01-03,Bing,brand,7.7,7,28,0.92
2015-01-03,Bing,nonbrand,66.0,60,240,7.92
2015-01-03,Google,brand,36.45,27,135,4.37
2015-01-03,Google,nonbrand,344.25,255,1275,41.31
2015-01-03,direct,(direct),0.0,61,61,0.0
2015-01-04,Affiliate,(organic/referral),8.1,54,108,0.4
2015-01-04,Bing,brand,7.7,7,28,0.92
2015-01-04,Bing,nonbrand,102.3,93,372,12.28
2015-01-04,Google,brand,85.05,63,315,10.21
2015-01-04,Google,nonbrand,306.45,227,1135,36.77
2015-01-04,direct,(direct),0.0,44,44,0.0
2015-01-05,Affiliate,(organic/referral),17.4,116,232,0.87
2015-01-05,Bing,brand,24.2,22,88,2.9
2015-01-05,Bing,nonbrand,147.4,134,536,17.69
2015-01-05,Google,brand,162.0,120,600,19.44
2015-01-05,Google,nonbrand,699.3,518,2590,83.92
2015-01-05,direct,(direct),0.0,103,103,0.0
2015-01-06,Affiliate,(organic/referral),19.65,131,262,0.98
2015-01-06,Bing,brand,22.0,20,80,2.64
2015-01-06,Bing,nonbrand,147.4,134,536,17.69
2015-01-06,Google,brand,98.55,73,365,11.83
2015-01-06,Google,nonbrand,645.3,478,2390,77.44
2015-01-06,direct,(direct),0.0,104,104,0.0
2015-01-07,Affiliate,(organic/referral),19.05,127,254,0.95
2015-01-07,Bing,brand,26.4,24,96,3.17
2015-01-07,Bing,nonbrand,146.3,133,532,17.56
2015-01-07,Google,brand,133.65,99,495,16.04
2015-01-07,Google,nonbrand,791.1,586,2930,94.93
2015-01-07,direct,(direct),0.0,119,119,0.0
2015-01-08,Affiliate,(organic/referral),18.75,125,250,0.94
2015-01-08,Bing,brand,23.1,21,84,2.77
2015-01-08,Bing,nonbrand,117.7,107,428,14.12
2015-01-08,Google,brand,112.05,83,415,13.45
2015-01-08,Google,nonbrand,761.4,564,2820,91.37
2015-01-08,direct,(direct),0.0,111,111,0.0
2015-01-09,Affiliate,(organic/referral),16.65,111,222,0.83
2015-01-09,Bing,brand,24.2,22,88,2.9
2015-01-09,Bing,nonbrand,104.5,95,380,12.54
2015-01-09,Google,brand,94.5,70,350,11.34
2015-01-09,Google,nonbrand,637.2,472,2360,76.46
2015-01-09,direct,(direct),0.0,95,95,0.0
2015-01-10,Affiliate,(organic/referral),9.3,62,124,0.46
2015-01-10,Bing,brand,9.9,9,36,1.19
2015-01-10,Bing,nonbrand,34.1,31,124,4.09
2015-01-10,Google,brand,67.5,50,250,8.1
2015-01-10,Google,nonbrand,341.55,253,1265,40.99
2015-01-10,direct,(direct),0.0,58,58,0.0
2015-01-11,Affiliate,(organic/referral),7.2,48,96,0.36
2015-01-11,Bing,brand,5.5,5,20,0.66
2015-01-11,Bing,nonbrand,40.7,37,148,4.88
2015-01-11,Google,brand,55.35,41,205,6.64
2015-01-11,Google,nonbrand,372.6,276,1380,44.71
2015-01-11,direct,(direct),0.0,65,65,0.0
2015-01-12,Affiliate,(organic/referral),17.4,116,232,0.87
2015-01-12,Bing,brand,25.3,23,92,3.04
2015-01-12,Bing,nonbrand,103.4,94,376,12.41
2015-01-12,Google,brand,114.75,85,425,13.77
2015-01-12,Google,nonbrand,670.95,497,2485,80.51
2015-01-12,direct,(direct),0.0,107,107,0.0
2015-01-13,Affiliate,(organic/referral),18.75,125,250,0.94
2015-01-13,Bing,brand,18.7,17,68,2.24
2015-01-13,Bing,nonbrand,103.4,94,376,12.41
2015-01-13,Google,brand,136.35,101,505,16.36
2015-01-13,Google,nonbrand,706.05,523,2615,84.73
2015-01-13,direct,(direct),0.0,102,102,0.0
2015-01-14,Affiliate,(organic/referral),17.7,118,236,0.88
2015-01-14,Bing,brand,33.0,30,120,3.96
2015-01-14,Bing,nonbrand,95.7,87,348,11.48
2015-01-14,Google,brand,126.9,94,470,15.23
2015-01-14,Google,nonbrand,747.9,554,2770,89.75
2015-01-14,direct,(direct),0.0,138,138,0.0
2015-01-15,Affiliate,(organic/referral),16.8,112,224,0.84
2015-01-15,Bing,brand,26.4,24,96,3.17
2015-01-15,Bing,nonbrand,116.6,106,424,13.99
2015-01-15,Google,brand,129.6,96,480,15.55
2015-01-15,Google,nonbrand,712.8,528,2640,85.54
2015-01-15,direct,(direct),0.0,107,107,0.0
2015-01-16,Affiliate,(organic/referral),15.45,103,206,0.77
2015-01-16,Bing,brand,17.6,16,64,2.11
2015-01-16,Bing,nonbrand,111.1,101,404,13.33
2015-01-16,Google,brand,95.85,71,355,11.5
2015-01-16,Google,nonbrand,684.45,507,2535,82.13
2015-01-16,direct,(direct),0.0,89,89,0.0
2015-01-17,Affiliate,(organic/referral),7.5,50,100,0.38
2015-01-17,Bing,brand,12.1,11,44,1.45
2015-01-17,Bing,nonbrand,61.6,56,224,7.39
2015-01-17,Google,brand,45.9,34,170,5.51
2015-01-17,Google,nonbrand,309.15,229,1145,37.1
2015-01-17,direct,(direct),0.0,44,44,0.0
2015-01-18,Affiliate,(organic/referral),7.5,50,100,0.38
2015-01-18,Bing,brand,12.1,11,44,1.45
2015-01-18,Bing,nonbrand,52.8,48,192,6.34
2015-01-18,Google,brand,45.9,34,170,5.51
2015-01-18,Google,nonbrand,341.55,253,1265,40.99
2015-01-18,direct,(direct),0.0,64,64,0.0
2015-01-19,Affiliate,(organic/referral),18.0,120,240,0.9
2015-01-19,Bing,brand,18.7,17,68,2.24
2015-01-19,Bing,nonbrand,123.2,112,448,14.78
2015-01-19,Google,brand,126.9,94,470,15.23
2015-01-19,Google,nonbrand,688.5,510,2550,82.62
2015-01-19,direct,(direct),0.0,100,100,0.0
2015-01-20,Affiliate,(organic/referral),17.1,114,228,0.86
2015-01-20,Bing,brand,24.2,22,88,2.9
2015-01-20,Bing,nonbrand,132.0,120,480,15.84
2015-01-20,Google,brand,121.5,90,450,14.58
2015-01-20,Google,nonbrand,641.25,475,2375,76.95
2015-01-20,direct,(direct),0.0,101,101,0.0
2015-01-21,Affiliate,(organic/referral),20.25,135,270,1.01
2015-01-21,Bing,brand,24.2,22,88,2.9
2015-01-21,Bing,nonbrand,128.7,117,468,15.44
2015-01-21,Google,brand,135.0,100,500,16.2
2015-01-21,Google,nonbrand,729.0,540,2700,87.48
2015-01-21,direct,(direct),0.0,102,102,0.0
2015-01-22,Affiliate,(organic/referral),18.9,126,252,0.94
2015-01-22,Bing,brand,36.3,33,132,4.36
2015-01-22,Bing,nonbrand,114.4,104,416,13.73
2015-01-22,Google,brand,122.85,91,455,14.74
2015-01-22,Google,nonbrand,700.65,519,2595,84.08
2015-01-22,direct,(direct),0.0,117,117,0.0
2015-01-23,Affiliate,(organic/referral),15.75,105,210,0.79
2015-01-23,Bing,brand,15.4,14,56,1.85
2015-01-23,Bing,nonbrand,112.2,102,408,13.46
2015-01-23,Google,brand,113.4,84,420,13.61
2015-01-23,Google,nonbrand,664.2,492,2460,79.7
2015-01-23,direct,(direct),0.0,102,102,0.0
2015-01-24,Affiliate,(organic/referral),7.8,52,104,0.39
2015-01-24,Bing,brand,6.6,6,24,0.79
2015-01-24,Bing,nonbrand,57.2,52,208,6.86
2015-01-24,Google,brand,66.15,49,245,7.94
2015-01-24,Google,nonbrand,382.05,283,1415,45.85
2015-01-24,direct,(direct),0.0,58,58,0.0
2015-01-25,Affiliate,(organic/referral),8.25,55,110,0.41
2015-01-25,Bing,brand,7.7,7,28,0.92
2015-01-25,Bing,nonbrand,47.3,43,172,5.68
2015-01-25,Google,brand,59.4,44,220,7.13
2015-01-25,Google,nonbrand,321.3,238,1190,38.56
2015-01-25,direct,(direct),0.0,49,49,0.0
2015-01-26,Affiliate,(organic/referral),21.45,143,286,1.07
2015-01-26,Bing,brand,20.9,19,76,2.51
2015-01-26,Bing,nonbrand,88.0,80,320,10.56
2015-01-26,Google,brand,113.4,84,420,13.61
2015-01-26,Google,nonbrand,750.6,556,2780,90.07
2015-01-26,direct,(direct),0.0,113,113,0.0
2015-01-27,Affiliate,(organic/referral),16.5,110,220,0.82
2015-01-27,Bing,brand,15.4,14,56,1.85
2015-01-27,Bing,nonbrand,117.7,107,428,14.12
2015-01-27,Google,brand,129.6,96,480,15.55
2015-01-27,Google,nonbrand,739.8,548,2740,88.78
2015-01-27,direct,(direct),0.0,120,120,0.0
2015-01-28,Affiliate,(organic/referral),18.9,126,252,0.94
2015-01-28,Bing,brand,26.4,24,96,3.17
2015-01-28,Bing,nonbrand,110.0,100,400,13.2
2015-01-28,Google,brand,129.6,96,480,15.55
2015-01-28,Google,nonbrand,780.3,578,2890,93.64
2015-01-28,direct,(direct),0.0,112,112,0.0
2015-01-29,Affiliate,(organic/referral),19.2,128,256,0.96
2015-01-29,Bing,brand,26.4,24,96,3.17
2015-01-29,Bing,nonbrand,111.1,101,404,13.33
2015-01-29,Google,brand,144.45,107,535,17.33
2015-01-29,Google,nonbrand,729.0,540,2700,87.48
2015-01-29,direct,(direct),0.0,119,119,0.0
2015-01-30,Affiliate,(organic/referral),16.05,107,214,0.8
2015-01-30,Bing,brand,19.8,18,72,2.38
2015-01-30,Bing,nonbrand,84.7,77,308,10.16
2015-01-30,Google,brand,99.9,74,370,11.99
2015-01-30,Google,nonbrand,642.6,476,2380,77.11
2015-01-30,direct,(direct),0.0,95,95,0.0
2015-01-31,Affiliate,(organic/referral),7.05,47,94,0.35
2015-01-31,Bing,brand,11.0,10,40,1.32
2015-01-31,Bing,nonbrand,42.9,39,156,5.15
2015-01-31,Google,brand,49.95,37,185,5.99
2015-01-31,Google,nonbrand,351.0,260,1300,42.12
2015-01-31,direct,(direct),0.0,57,57,0.0
2015-02-01,Affiliate,(organic/referral),7.5,50,100,0.38
2015-02-01,Bing,brand,8.8,8,32,1.06
2015-02-01,Bing,nonbrand,71.5,65,260,8.58
2015-02-01,Google,brand,54.0,40,200,6.48
2015-02-01,Google,nonbrand,282.15,209,1045,33.86
2015-02-01,direct,(direct),0.0,56,56,0.0
2015-02-02,Affiliate,(organic/referral),16.35,109,218,0.82
2015-02-02,Bing,brand,24.2,22,88,2.9
2015-02-02,Bing,nonbrand,121.0,110,440,14.52
2015-02-02,Google,brand,128.25,95,475,15.39
2015-02-02,Google,nonbrand,668.25,495,2475,80.19
2015-02-02,direct,(direct),0.0,114,114,0.0
2015-02-03,Affiliate,(organic/referral),19.35,129,258,0.97
2015-02-03,Bing,brand,14.3,13,52,1.72
2015-02-03,Bing,nonbrand,106.7,97,388,12.8
2015-02-03,Google,brand,136.35,101,505,16.36
2015-02-03,Google,nonbrand,726.3,538,2690,87.16
2015-02-03,direct,(direct),0.0,105,105,0.0
2015-02-04,Affiliate,(organic/referral),18.0,120,240,0.9
2015-02-04,Bing,brand,26.4,24,96,3.17
2015-02-04,Bing,nonbrand,118.8,108,432,14.26
2015-02-04,Google,brand,121.5,90,450,14.58
2015-02-04,Google,nonbrand,731.7,542,2710,87.8
2015-02-04,direct,(direct),0.0,119,119,0.0
2015-02-05,Affiliate,(organic/referral),16.65,111,222,0.83
2015-02-05,Bing,brand,36.3,33,132,4.36
2015-02-05,Bing,nonbrand,112.2,102,408,13.46
2015-02-05,Google,brand,124.2,92,460,14.9
2015-02-05,Google,nonbrand,666.9,494,2470,80.03
2015-02-05,direct,(direct),0.0,114,114,0.0
2015-02-06,Affiliate,(organic/referral),18.3,122,244,0.92
2015-02-06,Bing,brand,19.8,18,72,2.38
2015-02-06,Bing,nonbrand,115.5,105,420,13.86
2015-02-06,Google,brand,102.6,76,380,12.31
2015-02-06,Google,nonbrand,643.95,477,2385,77.27
2015-02-06,direct,(direct),0.0,100,100,0.0
2015-02-07,Affiliate,(organic/referral),7.65,51,102,0.38
2015-02-07,Bing,brand,5.5,5,20,0.66
2015-02-07,Bing,nonbrand,70.4,64,256,8.45
2015-02-07,Google,brand,60.75,45,225,7.29
2015-02-07,Google,nonbrand,333.45,247,1235,40.01
2015-02-07,direct,(direct),0.0,57,57,0.0
2015-02-08,Affiliate,(organic/referral),8.85,59,118,0.44
2015-02-08,Bing,brand,12.1,11,44,1.45
2015-02-08,Bing,nonbrand,71.5,65,260,8.58
2015-02-08,Google,brand,47.25,35,175,5.67
2015-02-08,Google,nonbrand,423.9,314,1570,50.87
2015-02-08,direct,(direct),0.0,55,55,0.0
2015-02-09,Affiliate,(organic/referral),13.8,92,184,0.69
2015-02-09,Bing,brand,33.0,30,120,3.96
2015-02-09,Bing,nonbrand,135.3,123,492,16.24
2015-02-09,Google,brand,125.55,93,465,15.07
2015-02-09,Google,nonbrand,843.75,625,3125,101.25
2015-02-09,direct,(direct),0.0,104,104,0.0
2015-02-10,Affiliate,(organic/referral),19.8,132,264,0.99
2015-02-10,Bing,brand,26.4,24,96,3.17
2015-02-10,Bing,nonbrand,137.5,125,500,16.5
2015-02-10,Google,brand,135.0,100,500,16.2
2015-02-10,Google,nonbrand,837.0,620,3100,100.44
2015-02-10,direct,(direct),0.0,118,118,0.0
2015-02-11,Affiliate,(organic/referral),19.5,130,260,0.98
2015-02-11,Bing,brand,28.6,26,104,3.43
2015-02-11,Bing,nonbrand,148.5,135,540,17.82
2015-02-11,Google,brand,136.35,101,505,16.36
2015-02-11,Google,nonbrand,967.95,717,3585,116.15
2015-02-11,direct,(direct),0.0,115,115,0.0
2015-02-12,Affiliate,(organic/referral),19.8,132,264,0.99
2015-02-12,Bing,brand,23.1,21,84,2.77
2015-02-12,Bing,nonbrand,171.6,156,624,20.59
2015-02-12,Google,brand,133.65,99,495,16.04
2015-02-12,Google,nonbrand,920.7,682,3410,110.48
2015-02-12,direct,(direct),0.0,121,121,0.0
2015-02-13,Affiliate,(organic/referral),18.75,125,250,0.94
2015-02-13,Bing,brand,17.6,16,64,2.11
2015-02-13,Bing,nonbrand,132.0,120,480,15.84
2015-02-13,Google,brand,120.15,89,445,14.42
2015-02-13,Google,nonbrand,799.2,592,2960,95.9
2015-02-13,direct,(direct),0.0,102,102,0.0
2015-02-14,Affiliate,(organic/referral),9.3,62,124,0.46
2015-02-14,Bing,brand,9.9,9,36,1.19
2015-02-14,Bing,nonbrand,69.3,63,252,8.32
2015-02-14,Google,brand,54.0,40,200,6.48
2015-02-14,Google,nonbrand,411.75,305,1525,49.41
2015-02-14,direct,(direct),0.0,52,52,0.0
2015-02-15,Affiliate,(organic/referral),9.15,61,122,0.46
2015-02-15,Bing,brand,9.9,9,36,1.19
2015-02-15,Bing,nonbrand,47.3,43,172,5.68
2015-02-15,Google,brand,49.95,37,185,5.99
2015-02-15,Google,nonbrand,344.25,255,1275,41.31
2015-02-15,direct,(direct),0.0,49,49,0.0
2015-02-16,Affiliate,(organic/referral),18.6,124,248,0.93
2015-02-16,Bing,brand,18.7,17,68,2.24
2015-02-16,Bing,nonbrand,118.8,108,432,14.26
2015-02-16,Google,brand,120.15,89,445,14.42
2015-02-16,Google,nonbrand,633.15,469,2345,75.98
2015-02-16,direct,(direct),0.0,97,97,0.0
2015-02-17,Affiliate,(organic/referral),16.8,112,224,0.84
2015-02-17,Bing,brand,20.9,19,76,2.51
2015-02-17,Bing,nonbrand,107.8,98,392,12.94
2015-02-17,Google,brand,126.9,94,470,15.23
2015-02-17,Google,nonbrand,702.0,520,2600,84.24
2015-02-17,direct,(direct),0.0,117,117,0.0
2015-02-18,Affiliate,(organic/referral),17.55,117,234,0.88
2015-02-18,Bing,brand,31.9,29,116,3.83
2015-02-18,Bing,nonbrand,115.5,105,420,13.86
2015-02-18,Google,brand,128.25,95,475,15.39
2015-02-18,Google,nonbrand,778.95,577,2885,93.47
2015-02-18,direct,(direct),0.0,114,114,0.0
2015-02-19,Affiliate,(organic/referral),20.1,134,268,1.0
2015-02-19,Bing,brand,29.7,27,108,3.56
2015-02-19,Bing,nonbrand,113.3,103,412,13.6
2015-02-19,Google,brand,112.05,83,415,13.45
2015-02-19,Google,nonbrand,716.85,531,2655,86.02
2015-02-19,direct,(direct),0.0,122,122,0.0
2015-02-20,Affiliate,(organic/referral),17.25,115,230,0.86
2015-02-20,Bing,brand,18.7,17,68,2.24
2015-02-20,Bing,nonbrand,96.8,88,352,11.62
2015-02-20,Google,brand,133.65,99,495,16.04
2015-02-20,Google,nonbrand,673.65,499,2495,80.84
2015-02-20,direct,(direct),0.0,98,98,0.0
2015-02-21,Affiliate,(organic/referral),7.95,53,106,0.4
2015-02-21,Bing,brand,6.6,6,24,0.79
2015-02-21,Bing,nonbrand,46.2,42,168,5.54
2015-02-21,Google,brand,60.75,45,225,7.29
2015-02-21,Google,nonbrand,337.5,250,1250,40.5
2015-02-21,direct,(direct),0.0,48,48,0.0
2015-02-22,Affiliate,(organic/referral),8.85,59,118,0.44
2015-02-22,Bing,brand,9.9,9,36,1.19
2015-02-22,Bing,nonbrand,56.1,51,204,6.73
2015-02-22,Google,brand,47.25,35,175,5.67
2015-02-22,Google,nonbrand,306.45,227,1135,36.77
2015-02-22,direct,(direct),0.0,51,51,0.0
2015-02-23,Affiliate,(organic/referral),14.1,94,188,0.7
2015-02-23,Bing,brand,17.6,16,64,2.11
2015-02-23,Bing,nonbrand,102.3,93,372,12.28
2015-02-23,Google,brand,117.45,87,435,14.09
2015-02-23,Google,nonbrand,707.4,524,2620,84.89
2015-02-23,direct,(direct),0.0,108,108,0.0
2015-02-24,Affiliate,(organic/referral),16.35,109,218,0.82
2015-02-24,Bing,brand,23.1,21,84,2.77
2015-02-24,Bing,nonbrand,99.0,90,360,11.88
2015-02-24,Google,brand,121.5,90,450,14.58
2015-02-24,Google,nonbrand,730.35,541,2705,87.64
2015-02-24,direct,(direct),0.0,106,106,0.0
2015-02-25,Affiliate,(organic/referral),17.55,117,234,0.88
2015-02-25,Bing,brand,34.1,31,124,4.09
2015-02-25,Bing,nonbrand,149.6,136,544,17.95
2015-02-25,Google,brand,124.2,92,460,14.9
2015-02-25,Google,nonbrand,807.3,598,2990,96.88
2015-02-25,direct,(direct),0.0,125,125,0.0
2015-02-26,Affiliate,(organic/referral),17.55,117,234,0.88
2015-02-26,Bing,brand,14.3,13,52,1.72
2015-02-26,Bing,nonbrand,141.9,129,516,17.03
2015-02-26,Google,brand,135.0,100,500,16.2
2015-02-26,Google,nonbrand,683.1,506,2530,81.97
2015-02-26,direct,(direct),0.0,111,111,0.0
2015-02-27,Affiliate,(organic/referral),15.75,105,210,0.79
2015-02-27,Bing,brand,22.0,20,80,2.64
2015-02-27,Bing,nonbrand,97.9,89,356,11.75
2015-02-27,Google,brand,94.5,70,350,11.34
2015-02-27,Google,nonbrand,625.05,463,2315,75.01
2015-02-27,direct,(direct),0.0,95,95,0.0
2015-02-28,Affiliate,(organic/referral),6.15,41,82,0.31
2015-02-28,Bing,brand,16.5,15,60,1.98
2015-02-28,Bing,nonbrand,68.2,62,248,8.18
2015-02-28,Google,brand,59.4,44,220,7.13
2015-02-28,Google,nonbrand,292.95,217,1085,35.15
2015-02-28,direct,(direct),0.0,49,49,0.0
2015-03-01,Affiliate,(organic/referral),10.05,67,134,0.5
2015-03-01,Bing,brand,9.9,9,36,1.19
2015-03-01,Bing,nonbrand,49.5,45,180,5.94
2015-03-01,Google,brand,58.05,43,215,6.97
2015-03-01,Google,nonbrand,368.55,273,1365,44.23
2015-03-01,direct,(direct),0.0,61,61,0.0
2015-03-02,Affiliate,(organic/referral),15.75,105,210,0.79
2015-03-02,Bing,brand,27.5,25,100,3.3
2015-03-02,Bing,nonbrand,99.0,90,360,11.88
2015-03-02,Google,brand,133.65,99,495,16.04
2015-03-02,Google,nonbrand,660.15,489,2445,79.22
2015-03-02,direct,(direct),0.0,123,123,0.0
2015-03-03,Affiliate,(organic/referral),17.7,118,236,0.88
2015-03-03,Bing,brand,22.0,20,80,2.64
2015-03-03,Bing,nonbrand,94.6,86,344,11.35
2015-03-03,Google,brand,116.1,86,430,13.93
2015-03-03,Google,nonbrand,726.3,538,2690,87.16
2015-03-03,direct,(direct),0.0,88,88,0.0
2015-03-04,Affiliate,(organic/referral),20.1,134,268,1.0
2015-03-04,Bing,brand,23.1,21,84,2.77
2015-03-04,Bing,nonbrand,129.8,118,472,15.58
2015-03-04,Google,brand,136.35,101,505,16.36
2015-03-04,Google,nonbrand,783.0,580,2900,93.96
2015-03-04,direct,(direct),0.0,119,119,0.0
2015-03-05,Affiliate,(organic/referral),18.9,126,252,0.94
2015-03-05,Bing,brand,25.3,23,92,3.04
2015-03-05,Bing,nonbrand,116.6,106,424,13.99
2015-03-05,Google,brand,122.85,91,455,14.74
2015-03-05,Google,nonbrand,766.8,568,2840,92.02
2015-03-05,direct,(direct),0.0,115,115,0.0
2015-03-06,Affiliate,(organic/referral),20.1,134,268,1.0
2015-03-06,Bing,brand,33.0,30,120,3.96
2015-03-06,Bing,nonbrand,111.1,101,404,13.33
2015-03-06,Google,brand,129.6,96,480,15.55
2015-03-06,Google,nonbrand,657.45,487,2435,78.89
2015-03-06,direct,(direct),0.0,117,117,0.0
2015-03-07,Affiliate,(organic/referral),8.85,59,118,0.44
2015-03-07,Bing,brand,14.3,13,52,1.72
